4833,853,270,22,34,54,262,249,18
13123,2229,608,40,36,130,471,452,26
11009,1977,438,31,126,85,442,465,32
8309,1401,534,16,32,20,526,333,12
6341,1094,451,12,20,84,443,363,18
4217,680,251,12,22,34,302,275,16
4976,549,131,2,20,36,345,235,6
2945,430,130,2,14,16,151,143,4
4060,510,282,7,52,60,266,152,16
6290,752,234,2,16,62,298,210,22
7894,1179,629,12,42,125,392,285,20
10175,1547,615,35,34,93,605,446,34
11708,1837,757,33,89,111,596,549,39
10144,1557,726,43,45,86,437,343,19
14528,2758,697,43,37,63,837,556,123
15963,3109,792,61,62,64,748,590,85
14625,2755,878,47,44,113,1092,571,109
14360,3101,917,63,46,76,723,491,86
11161,2221,649,31,134,46,527,1371,57
16310,3431,904,57,143,94,684,870,136
17068,3265,1099,54,104,75,700,780,88
19020,3668,955,58,61,127,2133,848,40
22871,4079,1110,62,95,127,1262,844,68
6352,1332,320,8,22,26,388,269,20
